student_id,age,gender,marital_status,course,attendance,admission_grade,previous_grade,scholarship,tuition_up_to_date,debtor,semester1_enrolled,semester1_approved,semester1_grade,semester2_enrolled,semester2_approved,semester2_grade,semester1_success_rate,semester2_success_rate,status
208,18,Female,Single,Journalism,Daytime,149.8,155.0,Yes,Yes,No,6,6,13.8,6,6,14.2,100.0,100.0,Graduate
209,19,Female,Single,Veterinary Nursing,Daytime,115.1,120.0,No,Yes,No,6,6,13.9,6,5,13.4,100.0,83.3,Graduate
210,36,Female,Single,Tourism,Daytime,124.5,133.1,Yes,Yes,No,6,6,13.7,6,5,12.8,100.0,83.3,Dropout
211,18,Female,Single,Nursing,Daytime,128.3,131.0,Yes,Yes,No,8,7,12.6,8,7,12.6,87.5,87.5,Graduate
212,18,Female,Single,Nursing,Daytime,136.0,149.0,Yes,Yes,No,7,6,12.9,7,6,12.9,85.7,85.7,Graduate
213,20,Female,Single,Equinculture,Daytime,140.0,140.0,Yes,Yes,No,6,6,15.6,6,6,15.9,100.0,100.0,Graduate
214,26,Female,Single,Management,Evening,126.3,133.1,Yes,Yes,No,5,0,0.0,5,0,0.0,0.0,0.0,Dropout
215,21,Female,Single,Journalism,Daytime,126.9,122.0,No,Yes,No,6,6,11.7,6,6,12.0,100.0,100.0,Graduate
216,25,Female,Single,Oral Hygiene,Daytime,145.0,130.0,No,Yes,No,7,6,12.1,8,8,13.3,85.7,100.0,Enrolled
217,19,Female,Single,Management,Daytime,115.8,121.0,Yes,Yes,No,5,5,11.6,5,5,11.6,100.0,100.0,Graduate
218,24,Female,Single,Social Service,Evening,100.0,120.0,No,Yes,No,6,1,10.0,6,0,0.0,16.7,0.0,Dropout
219,27,Female,Single,Social Service,Evening,102.5,133.1,Yes,Yes,No,6,1,10.0,6,0,0.0,16.7,0.0,Dropout
220,21,Female,Single,Veterinary Nursing,Daytime,131.5,121.0,No,Yes,No,5,0,0.0,5,2,13.5,0.0,40.0,Dropout
221,18,Female,Single,Management,Daytime,147.0,133.0,Yes,Yes,No,5,4,13.0,5,3,12.3,80.0,60.0,Graduate
222,19,Female,Married,Basic Education,Daytime,122.5,134.0,Yes,Yes,No,6,6,13.3,6,6,14.5,100.0,100.0,Graduate
223,18,Female,Single,Tourism,Daytime,117.5,115.0,No,Yes,No,6,4,11.2,6,2,12.5,66.7,33.3,Dropout
224,19,Female,Single,Nursing,Daytime,150.0,127.0,Yes,Yes,No,7,5,13.8,8,7,12.2,71.4,87.5,Graduate
225,19,Female,Single,Nursing,Daytime,127.5,135.0,Yes,Yes,No,7,6,13.7,8,7,14.9,85.7,87.5,Graduate
226,33,Female,Married,Management,Evening,140.0,140.0,No,Yes,No,6,6,15.3,5,5,15.8,100.0,100.0,Graduate
227,45,Female,Married,Management,Daytime,130.0,130.0,No,Yes,No,5,5,11.0,5,5,13.8,100.0,100.0,Graduate
228,20,Female,Single,Social Service,Daytime,133.3,135.0,Yes,Yes,No,6,6,12.0,6,6,12.9,100.0,100.0,Graduate
229,28,Female,Single,Marketing Management,Daytime,97.0,140.0,No,Yes,No,5,0,0.0,5,0,0.0,0.0,0.0,Dropout
230,19,Female,Single,Nursing,Daytime,112.0,120.0,Yes,Yes,No,8,7,11.6,8,7,11.6,87.5,87.5,Graduate
231,18,Female,Single,Tourism,Daytime,123.6,140.0,No,Yes,No,6,6,12.9,6,3,12.7,100.0,50.0,Graduate
232,38,Female,Single,Tourism,Daytime,130.5,133.1,No,Yes,No,6,0,0.0,6,0,0.0,0.0,0.0,Dropout
233,19,Female,Single,Marketing Management,Daytime,133.3,135.0,No,Yes,No,5,5,13.0,5,5,13.2,100.0,100.0,Graduate
234,21,Female,Single,Tourism,Daytime,132.1,123.0,Yes,Yes,No,6,5,11.0,6,5,12.0,83.3,83.3,Graduate
235,21,Female,Single,Management,Daytime,100.0,133.1,No,Yes,No,5,3,12.0,5,1,15.0,60.0,20.0,Dropout
236,22,Female,Single,Social Service,Daytime,140.4,154.0,Yes,Yes,No,6,5,12.6,6,6,13.0,83.3,100.0,Graduate
237,18,Female,Single,Basic Education,Daytime,141.7,148.0,Yes,Yes,No,6,5,13.4,6,6,13.2,83.3,100.0,Graduate
238,18,Female,Single,Social Service,Daytime,119.7,133.0,Yes,Yes,No,6,6,11.3,6,6,11.6,100.0,100.0,Graduate
239,25,Female,Single,Equinculture,Daytime,122.5,126.0,No,No,No,5,4,13.5,5,4,14.2,80.0,80.0,Dropout
240,24,Female,Single,Veterinary Nursing,Daytime,140.0,133.1,No,No,Yes,6,3,11.8,6,3,10.3,50.0,50.0,Dropout
241,19,Female,Single,Nursing,Daytime,119.4,125.0,No,Yes,No,7,6,12.5,7,7,11.5,85.7,100.0,Enrolled
242,24,Female,Single,Animation & Design,Daytime,155.0,145.0,No,Yes,No,17,11,12.9,13,9,13.6,64.7,69.2,Enrolled
243,20,Female,Single,Management,Daytime,119.1,118.0,Yes,Yes,No,5,5,11.6,5,5,13.6,100.0,100.0,Graduate
244,25,Female,Single,Management,Daytime,122.7,120.0,No,No,No,5,0,0.0,5,0,0.0,0.0,0.0,Dropout
245,20,Female,Single,Management,Daytime,117.9,127.0,Yes,Yes,No,10,9,12.9,10,10,12.4,90.0,100.0,Graduate
246,23,Female,Single,Nursing,Daytime,130.0,130.0,No,Yes,No,8,8,13.2,8,8,13.2,100.0,100.0,Graduate
247,19,Female,Single,Nursing,Daytime,120.0,129.0,Yes,Yes,No,8,7,13.2,8,7,13.2,87.5,87.5,Graduate
248,29,Female,Single,Agronomy,Daytime,130.0,130.0,No,No,Yes,6,3,12.8,6,3,11.3,50.0,50.0,Dropout
249,21,Female,Single,Tourism,Daytime,116.8,121.0,No,Yes,No,6,6,11.3,6,4,12.2,100.0,66.7,Graduate
250,18,Female,Single,Marketing Management,Daytime,123.4,136.0,Yes,Yes,No,6,6,13.2,6,5,14.1,100.0,83.3,Graduate
251,19,Female,Single,Communication Design,Daytime,125.4,125.0,No,Yes,No,6,5,12.4,6,5,12.4,83.3,83.3,Enrolled
252,18,Female,Single,Journalism,Daytime,127.2,131.0,Yes,Yes,No,6,6,15.0,6,6,12.8,100.0,100.0,Dropout
253,19,Female,Single,Veterinary Nursing,Daytime,103.4,122.0,No,Yes,No,5,5,14.4,5,5,13.0,100.0,100.0,Graduate
254,18,Female,Single,Journalism,Daytime,123.2,127.0,No,Yes,No,6,1,11.0,6,0,0.0,16.7,0.0,Enrolled
255,18,Female,Single,Management,Daytime,124.1,136.0,No,Yes,No,5,5,12.4,5,5,10.8,100.0,100.0,Graduate
256,37,Female,Married,Oral Hygiene,Daytime,99.5,133.1,Yes,No,Yes,7,1,16.0,7,0,0.0,14.3,0.0,Dropout
257,29,Female,Single,Management,Evening,124.9,127.0,No,Yes,No,5,5,13.6,5,5,12.3,100.0,100.0,Graduate
258,18,Female,Single,Communication Design,Daytime,110.8,116.0,No,Yes,No,6,6,11.8,6,6,12.5,100.0,100.0,Enrolled
259,19,Female,Single,Social Service,Daytime,118.9,121.0,Yes,Yes,No,6,5,11.7,6,5,12.7,83.3,83.3,Graduate
260,22,Female,Single,Social Service,Daytime,118.8,124.0,No,No,Yes,10,6,11.8,7,2,13.0,60.0,28.6,Dropout
261,20,Female,Single,Tourism,Daytime,137.0,131.0,Yes,Yes,No,6,6,11.2,6,5,10.6,100.0,83.3,Graduate
262,34,Female,Single,Social Service,Evening,100.0,100.0,No,Yes,No,6,0,0.0,6,0,0.0,0.0,0.0,Dropout
263,30,Female,Single,Informatics Engineering,Daytime,120.0,130.0,No,No,Yes,12,8,11.8,12,6,12.2,66.7,50.0,Dropout
264,18,Female,Single,Social Service,Daytime,122.8,135.0,No,Yes,No,6,6,14.0,6,6,14.0,100.0,100.0,Graduate
265,18,Female,Single,Social Service,Daytime,121.6,130.0,No,Yes,No,6,6,12.8,6,6,12.0,100.0,100.0,Graduate
266,18,Female,Single,Journalism,Daytime,149.2,146.0,No,Yes,No,6,4,12.2,6,3,11.7,66.7,50.0,Graduate
267,18,Female,Single,Nursing,Daytime,140.0,146.0,No,Yes,No,8,7,14.8,8,7,14.8,87.5,87.5,Graduate
268,19,Female,Single,Journalism,Daytime,133.4,154.0,Yes,Yes,No,6,5,11.4,6,5,12.8,83.3,83.3,Graduate
269,19,Female,Single,Communication Design,Daytime,126.2,137.0,Yes,Yes,No,6,6,13.0,6,6,12.5,100.0,100.0,Graduate
270,18,Female,Single,Nursing,Daytime,127.8,151.0,Yes,Yes,No,8,7,13.7,8,7,13.7,87.5,87.5,Graduate
271,21,Female,Single,Agronomy,Daytime,150.0,150.0,Yes,Yes,No,6,6,12.7,6,5,12.8,100.0,83.3,Graduate
272,20,Female,Single,Management,Daytime,113.7,121.0,No,No,No,5,2,10.0,5,1,13.0,40.0,20.0,Dropout
273,20,Female,Single,Management,Daytime,117.8,122.0,No,Yes,No,5,5,13.5,5,5,12.3,100.0,100.0,Graduate
274,19,Female,Single,Nursing,Daytime,136.7,143.0,No,Yes,No,7,7,12.7,8,8,13.6,100.0,100.0,Graduate
275,20,Female,Single,Social Service,Daytime,144.7,152.0,No,Yes,No,6,6,14.5,6,6,15.4,100.0,100.0,Graduate
276,18,Female,Single,Nursing,Daytime,139.8,145.0,No,Yes,No,7,7,13.7,8,8,15.4,100.0,100.0,Graduate
277,20,Female,Single,Basic Education,Daytime,113.7,120.0,No,Yes,No,6,5,11.0,6,3,10.7,83.3,50.0,Dropout
278,29,Female,Married,Equinculture,Daytime,140.0,140.0,No,No,Yes,9,7,11.6,7,5,13.2,77.8,71.4,Dropout
279,18,Female,Single,Nursing,Daytime,142.3,143.0,Yes,Yes,No,7,7,13.8,8,8,13.8,100.0,100.0,Enrolled
280,20,Female,Single,Nursing,Daytime,119.6,129.0,Yes,Yes,No,7,7,14.0,8,7,13.8,100.0,87.5,Graduate
281,22,Female,Single,Management,Daytime,123.7,139.0,Yes,Yes,No,5,4,12.0,5,4,11.4,80.0,80.0,Graduate
282,47,Female,Divorced,Social Service,Evening,143.0,133.1,Yes,Yes,No,6,5,14.2,6,6,14.2,83.3,100.0,Graduate
283,31,Female,Married,Management,Evening,100.1,127.0,No,Yes,No,5,5,14.0,5,5,13.8,100.0,100.0,Graduate
284,21,Female,Single,Communication Design,Daytime,119.4,126.0,Yes,Yes,No,6,5,13.8,6,6,12.8,83.3,100.0,Graduate
285,21,Female,Single,Social Service,Evening,122.1,128.0,No,Yes,No,6,5,12.8,6,6,11.9,83.3,100.0,Graduate
286,24,Female,Married,Journalism,Daytime,100.0,100.0,No,Yes,No,6,6,12.2,6,6,13.8,100.0,100.0,Graduate
287,18,Female,Single,Communication Design,Daytime,113.9,123.0,No,Yes,No,6,6,12.5,6,6,12.3,100.0,100.0,Enrolled
288,32,Female,Single,Social Service,Evening,101.0,170.0,No,Yes,No,6,4,12.0,6,4,11.5,66.7,66.7,Graduate
289,19,Female,Single,Social Service,Evening,111.8,117.0,Yes,Yes,No,6,6,10.8,6,6,11.5,100.0,100.0,Graduate
290,24,Female,Single,Nursing,Daytime,140.0,140.0,No,Yes,No,8,8,13.4,8,8,13.4,100.0,100.0,Graduate
291,19,Female,Single,Veterinary Nursing,Daytime,124.4,123.0,No,Yes,No,6,6,15.7,6,6,14.5,100.0,100.0,Graduate
292,19,Female,Single,Agronomy,Daytime,150.0,150.0,Yes,Yes,Yes,6,6,14.3,6,6,13.8,100.0,100.0,Graduate
293,24,Female,Single,Agronomy,Daytime,140.0,140.0,No,Yes,No,6,6,11.4,6,5,13.0,100.0,83.3,Enrolled
294,18,Female,Single,Social Service,Daytime,116.0,123.0,Yes,Yes,No,6,6,11.7,6,6,11.7,100.0,100.0,Graduate
295,19,Female,Single,Communication Design,Daytime,135.6,130.0,Yes,Yes,No,6,5,12.0,6,2,11.3,83.3,33.3,Dropout
296,19,Female,Married,Nursing,Daytime,121.0,137.0,Yes,Yes,No,8,7,14.7,8,7,14.7,87.5,87.5,Graduate
297,18,Female,Single,Journalism,Daytime,118.7,126.0,Yes,Yes,No,6,6,14.2,6,6,13.7,100.0,100.0,Graduate
298,18,Female,Single,Social Service,Daytime,125.7,125.0,No,Yes,No,6,6,11.6,6,6,12.3,100.0,100.0,Graduate
299,20,Female,Single,Oral Hygiene,Daytime,107.1,112.0,No,Yes,No,7,7,12.5,8,8,13.1,100.0,100.0,Graduate
300,18,Female,Single,Nursing,Daytime,125.5,141.0,No,Yes,No,8,8,12.9,8,8,12.9,100.0,100.0,Graduate
301,18,Female,Single,Marketing Management,Daytime,127.0,135.0,No,Yes,No,6,6,12.2,6,6,13.7,100.0,100.0,Graduate
302,21,Female,Single,Veterinary Nursing,Daytime,113.5,117.0,Yes,Yes,No,5,4,12.0,5,5,12.2,80.0,100.0,Graduate
303,18,Female,Single,Nursing,Daytime,154.4,160.0,Yes,Yes,No,7,7,15.1,8,8,16.2,100.0,100.0,Graduate
304,18,Female,Single,Marketing Management,Daytime,122.0,136.0,No,No,Yes,5,2,12.5,5,4,10.2,40.0,80.0,Dropout
305,19,Female,Single,Social Service,Daytime,128.0,143.0,No,Yes,No,6,0,0.0,6,0,0.0,0.0,0.0,Dropout
306,19,Female,Single,Marketing Management,Daytime,115.5,119.0,No,Yes,No,6,4,11.0,6,4,11.0,66.7,66.7,Enrolled
307,18,Female,Single,Marketing Management,Daytime,117.2,120.0,No,Yes,No,6,6,11.9,6,4,14.6,100.0,66.7,Graduate
308,34,Female,Single,Equinculture,Daytime,150.0,150.0,No,Yes,No,5,1,11.0,5,0,0.0,20.0,0.0,Dropout
309,19,Female,Single,Veterinary Nursing,Daytime,155.3,142.0,No,Yes,No,5,5,15.2,5,5,13.2,100.0,100.0,Graduate
310,19,Female,Single,Equinculture,Daytime,120.0,120.0,No,No,Yes,6,5,11.6,6,2,11.0,83.3,33.3,Dropout
311,26,Female,Single,Social Service,Daytime,116.1,160.0,No,Yes,Yes,6,6,14.8,6,6,15.1,100.0,100.0,Graduate
312,21,Female,Single,Basic Education,Daytime,118.9,133.1,No,Yes,No,6,3,11.3,6,3,11.3,50.0,50.0,Dropout
313,18,Female,Single,Management,Daytime,127.3,142.0,Yes,Yes,No,5,5,11.2,5,5,11.8,100.0,100.0,Graduate
314,20,Female,Single,Basic Education,Daytime,113.7,121.0,Yes,Yes,No,6,5,13.4,6,5,13.7,83.3,83.3,Graduate
315,25,Female,Single,Management,Daytime,118.5,135.0,No,Yes,No,5,2,10.5,5,0,0.0,40.0,0.0,Dropout
316,18,Female,Single,Management,Daytime,146.7,153.0,No,Yes,No,5,5,16.2,5,5,16.4,100.0,100.0,Graduate
317,18,Female,Single,Nursing,Daytime,124.3,140.0,Yes,Yes,No,7,7,14.5,8,8,14.9,100.0,100.0,Graduate
318,19,Female,Single,Nursing,Daytime,137.8,152.0,No,Yes,No,7,7,13.7,8,8,14.4,100.0,100.0,Graduate
319,18,Female,Single,Social Service,Daytime,130.2,120.0,Yes,Yes,No,6,6,11.3,6,6,11.9,100.0,100.0,Graduate
320,20,Female,Single,Nursing,Daytime,147.8,160.0,No,Yes,No,7,6,11.8,8,6,13.1,85.7,75.0,Enrolled
321,26,Female,Single,Veterinary Nursing,Daytime,150.0,150.0,No,No,Yes,3,0,0.0,6,0,0.0,0.0,0.0,Dropout
322,19,Female,Single,Nursing,Daytime,100.0,100.0,Yes,Yes,No,8,7,13.1,8,7,13.1,87.5,87.5,Graduate
323,19,Female,Single,Nursing,Daytime,155.6,150.0,No,Yes,No,7,7,14.3,8,8,14.1,100.0,100.0,Graduate
324,19,Female,Single,Management,Daytime,117.4,124.0,No,Yes,No,10,5,11.8,10,8,12.0,50.0,80.0,Graduate
325,19,Female,Single,Veterinary Nursing,Daytime,128.8,141.0,No,Yes,No,5,3,10.3,5,3,13.0,60.0,60.0,Enrolled
326,18,Female,Single,Tourism,Daytime,117.5,121.0,No,Yes,No,6,6,10.6,6,3,11.7,100.0,50.0,Graduate
327,19,Female,Single,Nursing,Daytime,120.4,134.0,No,Yes,No,7,6,13.3,7,6,13.3,85.7,85.7,Graduate
328,18,Female,Single,Social Service,Daytime,130.9,134.0,No,Yes,Yes,6,6,11.9,6,5,11.0,100.0,83.3,Graduate
329,18,Female,Single,Basic Education,Daytime,125.0,132.0,No,Yes,No,6,5,12.6,6,5,11.4,83.3,83.3,Enrolled
330,18,Female,Single,Veterinary Nursing,Daytime,136.8,135.0,No,Yes,No,5,5,14.0,5,5,11.6,100.0,100.0,Enrolled
331,18,Female,Single,Basic Education,Daytime,121.6,123.0,No,Yes,No,7,5,12.0,7,6,12.7,71.4,85.7,Enrolled
332,26,Female,Single,Informatics Engineering,Daytime,151.0,151.0,No,Yes,Yes,5,0,0.0,5,0,0.0,0.0,0.0,Dropout
333,20,Female,Single,Social Service,Daytime,103.5,107.0,No,Yes,No,6,6,12.0,6,6,13.0,100.0,100.0,Graduate
334,19,Female,Single,Social Service,Evening,119.4,126.0,No,Yes,No,6,6,12.7,6,6,11.7,100.0,100.0,Graduate
335,18,Female,Single,Social Service,Daytime,134.4,133.0,Yes,Yes,No,6,6,12.2,6,6,13.7,100.0,100.0,Graduate
336,19,Female,Single,Social Service,Daytime,143.0,140.0,No,Yes,No,6,6,13.3,6,6,14.7,100.0,100.0,Graduate
337,40,Female,Single,Basic Education,Daytime,110.0,110.0,No,Yes,Yes,7,7,15.0,7,7,14.6,100.0,100.0,Graduate
338,18,Female,Single,Nursing,Daytime,132.5,141.0,Yes,Yes,No,8,8,13.4,8,8,13.4,100.0,100.0,Graduate
339,19,Female,Single,Social Service,Daytime,114.7,122.0,No,Yes,No,6,5,12.2,6,6,12.4,83.3,100.0,Graduate
340,18,Female,Single,Equinculture,Daytime,166.9,156.0,No,Yes,No,5,4,11.2,5,4,12.5,80.0,80.0,Graduate
341,19,Female,Single,Veterinary Nursing,Daytime,125.9,129.0,No,Yes,No,5,4,12.0,5,3,12.0,80.0,60.0,Enrolled
342,18,Female,Single,Animation & Design,Daytime,178.3,188.0,No,Yes,No,0,0,0.0,0,0,0.0,0.0,0.0,Dropout
343,33,Female,Married,Social Service,Evening,117.0,120.0,No,Yes,No,6,6,12.8,6,6,12.9,100.0,100.0,Graduate
344,35,Female,Single,Agronomy,Daytime,150.0,130.0,No,Yes,No,6,6,14.0,6,6,13.1,100.0,100.0,Graduate
345,26,Female,Single,Management,Daytime,130.0,130.0,No,Yes,No,5,4,13.0,5,2,12.0,80.0,40.0,Enrolled
346,18,Female,Single,Journalism,Daytime,135.1,140.0,No,Yes,No,6,6,13.5,6,6,12.5,100.0,100.0,Graduate
347,36,Female,Single,Social Service,Daytime,110.0,110.0,No,Yes,No,16,13,10.7,13,9,12.3,81.2,69.2,Enrolled
348,39,Female,Divorced,Management,Evening,136.2,133.1,No,Yes,No,5,5,11.0,5,5,11.7,100.0,100.0,Graduate
349,44,Female,Married,Social Service,Daytime,116.0,120.0,No,Yes,No,6,6,13.0,6,6,13.8,100.0,100.0,Graduate
350,20,Female,Single,Social Service,Evening,100.0,96.0,No,Yes,No,6,5,12.0,6,4,11.2,83.3,66.7,Enrolled
351,24,Female,Single,Tourism,Daytime,116.3,117.0,No,Yes,No,6,4,12.6,6,4,11.5,66.7,66.7,Dropout
352,20,Female,Single,Journalism,Daytime,134.0,123.0,Yes,Yes,No,6,6,13.7,6,6,13.3,100.0,100.0,Graduate
353,19,Female,Single,Animation & Design,Daytime,124.2,127.0,No,No,No,0,0,0.0,0,0,0.0,0.0,0.0,Dropout
354,18,Female,Married,Nursing,Daytime,134.5,151.0,Yes,Yes,Yes,7,6,14.2,7,6,14.2,85.7,85.7,Graduate
355,22,Female,Single,Tourism,Daytime,120.7,127.0,No,No,Yes,6,5,11.0,6,0,0.0,83.3,0.0,Dropout
356,18,Female,Single,Veterinary Nursing,Daytime,127.1,133.0,No,Yes,No,6,6,15.0,6,6,16.4,100.0,100.0,Graduate
357,24,Female,Single,Nursing,Daytime,133.0,133.1,No,Yes,No,7,6,12.6,8,7,13.4,85.7,87.5,Graduate
358,33,Female,Single,Management,Evening,128.2,133.1,No,Yes,No,5,0,0.0,5,0,0.0,0.0,0.0,Dropout
359,30,Female,Single,Agronomy,Daytime,130.0,133.1,Yes,Yes,Yes,6,0,0.0,6,0,0.0,0.0,0.0,Enrolled
360,26,Female,Single,Veterinary Nursing,Daytime,172.0,160.0,No,Yes,No,6,0,0.0,6,0,0.0,0.0,0.0,Dropout
361,18,Female,Single,Basic Education,Daytime,128.5,140.0,No,Yes,No,6,6,11.7,6,6,11.8,100.0,100.0,Graduate
362,19,Female,Single,Journalism,Daytime,128.5,146.0,No,Yes,Yes,6,3,12.7,6,2,10.0,50.0,33.3,Dropout
363,20,Female,Single,Management,Daytime,112.0,112.0,No,Yes,No,5,3,10.3,5,4,11.0,60.0,80.0,Enrolled
364,22,Female,Single,Veterinary Nursing,Daytime,142.5,140.0,Yes,Yes,No,11,8,13.5,9,7,13.7,72.7,77.8,Graduate
365,19,Female,Single,Nursing,Daytime,133.0,136.0,No,Yes,No,7,5,14.0,7,5,14.0,71.4,71.4,Enrolled
366,21,Female,Single,Veterinary Nursing,Daytime,106.0,133.1,Yes,Yes,No,6,6,16.2,6,6,15.8,100.0,100.0,Graduate
367,21,Female,Single,Nursing,Daytime,125.5,136.0,Yes,Yes,No,7,6,14.0,7,6,14.0,85.7,85.7,Graduate
368,19,Female,Single,Veterinary Nursing,Daytime,131.2,134.0,No,Yes,No,5,1,11.0,5,5,11.2,20.0,100.0,Enrolled
369,19,Female,Single,Basic Education,Daytime,112.9,122.0,Yes,Yes,No,7,7,13.9,7,6,13.7,100.0,85.7,Graduate
370,18,Female,Single,Nursing,Daytime,124.8,138.0,No,Yes,No,8,7,13.4,8,7,13.4,87.5,87.5,Dropout
371,50,Female,Married,Social Service,Evening,140.9,160.0,No,Yes,No,11,11,13.5,7,7,13.6,100.0,100.0,Graduate
372,31,Female,Divorced,Management,Evening,148.0,130.0,Yes,Yes,No,5,4,11.2,5,4,10.8,80.0,80.0,Enrolled
373,19,Female,Single,Journalism,Daytime,148.4,161.0,Yes,Yes,No,6,6,13.8,6,6,14.4,100.0,100.0,Graduate
374,35,Female,Divorced,Management,Evening,129.7,140.0,No,Yes,No,5,5,12.0,5,5,12.9,100.0,100.0,Graduate
375,31,Female,Married,Veterinary Nursing,Daytime,128.2,133.1,No,Yes,No,6,0,0.0,6,0,0.0,0.0,0.0,Dropout
376,42,Female,Married,Social Service,Evening,104.0,133.1,No,Yes,Yes,11,10,11.9,11,10,12.8,90.9,90.9,Enrolled
377,34,Female,Single,Management,Daytime,119.9,130.0,No,No,No,5,0,0.0,5,0,0.0,0.0,0.0,Dropout
378,18,Female,Single,Nursing,Daytime,141.0,152.0,Yes,Yes,No,7,7,15.1,8,8,15.3,100.0,100.0,Graduate
379,18,Female,Single,Basic Education,Daytime,116.6,125.0,Yes,No,No,7,7,12.3,7,6,13.3,100.0,85.7,Enrolled
380,21,Female,Single,Veterinary Nursing,Daytime,140.0,140.0,No,Yes,No,6,5,12.7,6,2,13.5,83.3,33.3,Enrolled
381,26,Female,Divorced,Nursing,Daytime,140.0,133.1,Yes,Yes,No,7,5,12.7,8,6,11.0,71.4,75.0,Dropout
382,20,Female,Single,Nursing,Daytime,100.0,170.0,No,Yes,No,7,6,13.2,8,8,13.8,85.7,100.0,Enrolled
383,19,Female,Single,Social Service,Daytime,121.0,135.0,No,Yes,No,6,3,10.3,6,3,10.3,50.0,50.0,Enrolled
384,19,Female,Single,Basic Education,Daytime,117.0,125.0,Yes,Yes,No,6,6,13.4,6,6,13.2,100.0,100.0,Graduate
385,20,Female,Single,Management,Daytime,140.2,140.0,No,Yes,No,11,9,12.6,9,8,11.1,81.8,88.9,Graduate
386,19,Female,Single,Social Service,Daytime,129.3,124.0,No,Yes,No,6,6,11.5,6,6,11.2,100.0,100.0,Graduate
387,18,Female,Single,Basic Education,Daytime,145.3,140.0,No,Yes,No,6,6,13.7,6,6,12.3,100.0,100.0,Graduate
388,28,Female,Single,Management,Evening,146.2,130.0,No,Yes,No,14,11,11.3,11,10,12.0,78.6,90.9,Graduate
389,22,Female,Single,Basic Education,Daytime,122.5,134.0,No,Yes,No,6,5,13.2,6,5,12.4,83.3,83.3,Enrolled
390,21,Female,Single,Social Service,Evening,156.1,160.0,Yes,Yes,No,6,6,14.7,6,6,14.2,100.0,100.0,Graduate
391,21,Female,Single,Veterinary Nursing,Daytime,140.0,140.0,No,Yes,No,6,4,12.8,6,1,11.0,66.7,16.7,Enrolled
392,26,Female,Single,Nursing,Daytime,140.0,150.0,No,Yes,No,7,5,11.2,8,5,12.1,71.4,62.5,Enrolled
393,18,Female,Single,Journalism,Daytime,128.4,141.0,No,No,Yes,6,5,13.0,6,5,11.4,83.3,83.3,Dropout
394,20,Female,Single,Veterinary Nursing,Daytime,115.0,120.0,No,No,No,5,2,10.5,5,2,12.3,40.0,40.0,Dropout
395,18,Female,Single,Veterinary Nursing,Daytime,158.7,166.0,No,Yes,No,6,6,14.9,6,6,14.0,100.0,100.0,Graduate
396,19,Female,Single,Nursing,Daytime,124.5,147.0,Yes,Yes,No,8,7,12.9,8,7,12.9,87.5,87.5,Graduate
397,20,Female,Single,Social Service,Daytime,111.9,121.0,No,Yes,No,11,11,11.7,11,11,12.0,100.0,100.0,Graduate
398,22,Female,Single,Veterinary Nursing,Daytime,150.0,150.0,Yes,Yes,No,6,6,13.1,6,3,12.0,100.0,50.0,Graduate
399,18,Female,Single,Marketing Management,Daytime,114.2,124.0,No,Yes,Yes,6,5,11.8,6,4,13.7,83.3,66.7,Dropout
400,19,Female,Single,Management,Daytime,96.0,96.0,No,Yes,No,5,3,10.7,5,0,0.0,60.0,0.0,Dropout
401,18,Female,Single,Communication Design,Daytime,128.9,125.0,Yes,Yes,No,6,5,11.6,6,4,11.2,83.3,66.7,Enrolled
402,20,Female,Single,Tourism,Daytime,121.7,136.0,No,Yes,No,6,3,10.3,6,3,10.3,50.0,50.0,Enrolled
403,19,Female,Single,Journalism,Daytime,114.8,120.0,No,Yes,No,6,4,12.2,6,3,11.0,66.7,50.0,Enrolled
404,19,Female,Single,Tourism,Daytime,127.0,128.0,No,Yes,No,6,6,12.0,6,4,12.8,100.0,66.7,Enrolled
405,19,Female,Single,Nursing,Daytime,131.3,142.0,No,Yes,No,8,7,14.7,8,7,14.7,87.5,87.5,Graduate
406,18,Female,Single,Animation & Design,Daytime,137.1,135.0,No,Yes,No,0,0,0.0,0,0,0.0,0.0,0.0,Graduate
407,21,Female,Single,Communication Design,Daytime,120.0,120.0,No,Yes,No,13,13,13.6,12,12,14.2,100.0,100.0,Graduate
408,27,Female,Single,Management,Evening,139.0,140.0,No,Yes,No,5,5,15.8,5,5,14.8,100.0,100.0,Graduate
409,19,Female,Single,Social Service,Daytime,129.1,135.0,No,Yes,No,6,6,14.7,6,6,14.6,100.0,100.0,Graduate
410,25,Female,Divorced,Veterinary Nursing,Daytime,128.2,133.1,No,Yes,No,5,0,0.0,5,0,0.0,0.0,0.0,Dropout
411,18,Female,Single,Nursing,Daytime,120.8,137.0,Yes,Yes,No,8,7,14.7,8,7,14.7,87.5,87.5,Graduate
412,24,Female,Single,Nursing,Daytime,135.8,122.0,No,Yes,No,8,7,12.4,8,7,12.4,87.5,87.5,Graduate
413,20,Female,Single,Nursing,Daytime,118.9,128.0,No,Yes,No,7,7,11.6,8,7,14.1,100.0,87.5,Graduate
414,26,Female,Single,Management,Evening,140.0,140.0,No,Yes,No,5,5,14.0,5,5,15.6,100.0,100.0,Graduate
415,20,Female,Single,Social Service,Daytime,127.1,132.0,Yes,Yes,No,6,6,12.3,6,6,11.8,100.0,100.0,Graduate
